Date,State,District,Mandi,Commodity,Variety,Min Price,Max Price,Modal Price,Unit,Arrival Quantity,Grade,Market Fee (%),Trader Count
2024-02-27,Karnataka,Bangalore,Sub Mandi,Wheat,Sharbati,1015,1128,1051.5,Quintal,25.0,C,2.85,6
2024-01-18,Uttar Pradesh,Varanasi,Agro Market,Rice,Kolam,1084,1185,1174.5,Quintal,27.52,B,1.6,11
2024-05-30,Karnataka,Mysore,Agro Market,Sugarcane,CO 86032,1017,1125,1070.0,Quintal,36.0,C,1.1,15
2024-02-02,Punjab,Ludhiana,Agro Market,Wheat,Lokwan,931,1140,999.5,Quintal,63.04,B,1.7,6
2024-05-14,Karnataka,Hubli,Main Mandi,Tomato,Desi,1025,1138,1070.5,Quintal,45.14,B,2.86,13
2024-06-08,Karnataka,Mysore,Sub Mandi,Wheat,Durum,1085,1307,1209.0,Quintal,32.02,B,1.76,8
2024-06-23,Maharashtra,Pune,Sub Mandi,Rice,Basmati,911,1155,1053.0,Quintal,36.73,C,2.32,13
2024-04-12,Maharashtra,Nashik,Agro Market,Wheat,Durum,972,1276,1174.0,Quintal,87.41,B,2.59,9
2024-04-11,Gujarat,Vadodara,Sub Mandi,Tomato,Desi,1082,1350,1248.0,Quintal,88.39,C,2.52,14
2024-04-16,Maharashtra,Nagpur,Main Mandi,Rice,Kolam,901,1255,1103.0,Quintal,38.33,C,1.43,2
2024-05-14,Gujarat,Surat,Wholesale Yard,Maize,White,890,1234,1050.0,Quintal,23.44,C,2.04,6
2024-04-12,Gujarat,Surat,Wholesale Yard,Wheat,Durum,815,1165,967.0,Quintal,73.3,B,2.08,5
2024-01-24,Maharashtra,Nashik,Agro Market,Maize,White,876,1228,1039.0,Quintal,54.87,B,1.86,12
2024-05-28,Punjab,Patiala,Wholesale Yard,Sugarcane,CO 86032,1065,1172,1100.5,Quintal,43.74,C,1.88,5
2024-05-14,Punjab,Amritsar,Agro Market,Potato,Kufri Jyoti,1158,1527,1303.5,Quintal,56.56,A,1.2,4
2024-01-25,Punjab,Patiala,Main Mandi,Rice,Basmati,869,1026,935.5,Quintal,14.44,C,2.24,6
2024-02-29,Punjab,Patiala,Main Mandi,Onion,Red,808,1095,926.5,Quintal,98.83,B,2.32,10
2024-06-11,Gujarat,Vadodara,Sub Mandi,Sugarcane,CO 0238,1010,1294,1135.0,Quintal,66.38,B,1.91,5
2024-03-10,Uttar Pradesh,Lucknow,Wholesale Yard,Tomato,Hybrid,1002,1325,1201.5,Quintal,56.79,C,2.99,14
2024-01-31,Karnataka,Bangalore,Main Mandi,Sugarcane,CO 0238,1027,1359,1196.0,Quintal,67.39,A,1.3,7
2024-03-14,Gujarat,Surat,Sub Mandi,Rice,Kolam,1150,1452,1284.0,Quintal,97.95,A,1.08,12
2024-06-21,Uttar Pradesh,Lucknow,Agro Market,Onion,Red,971,1129,1072.0,Quintal,28.73,A,2.28,2
2024-04-09,Maharashtra,Nagpur,Main Mandi,Onion,Pink,905,1138,1027.5,Quintal,53.99,C,1.62,2
2024-05-03,Gujarat,Surat,Main Mandi,Tomato,Desi,1167,1521,1301.0,Quintal,44.82,A,2.86,8
2024-03-02,Karnataka,Mysore,Agro Market,Sugarcane,CO 86032,1188,1477,1294.5,Quintal,32.6,A,2.22,14
2024-01-06,Karnataka,Bangalore,Sub Mandi,Sugarcane,CO 86032,1199,1500,1325.5,Quintal,82.58,C,2.22,7
2024-04-02,Punjab,Patiala,Sub Mandi,Onion,Red,1038,1352,1159.0,Quintal,22.12,A,2.47,12
2024-03-02,Uttar Pradesh,Kanpur,Wholesale Yard,Wheat,Sharbati,992,1257,1091.5,Quintal,41.49,A,2.54,12
2024-03-21,Punjab,Amritsar,Sub Mandi,Onion,Pink,811,1192,963.5,Quintal,8.78,C,1.45,15
2024-05-27,Gujarat,Ahmedabad,Wholesale Yard,Potato,Kufri Jyoti,889,1137,1058.0,Quintal,43.51,A,1.74,10
2024-06-23,Karnataka,Bangalore,Agro Market,Tomato,Hybrid,957,1230,1061.5,Quintal,64.63,A,1.04,4
2024-03-31,Uttar Pradesh,Lucknow,Sub Mandi,Potato,Chipsona,956,1214,1125.0,Quintal,87.57,A,2.37,2
2024-04-27,Uttar Pradesh,Varanasi,Main Mandi,Tomato,Desi,995,1302,1176.5,Quintal,39.54,B,1.41,7
2024-03-05,Karnataka,Bangalore,Main Mandi,Potato,Chipsona,810,994,948.0,Quintal,74.02,B,1.34,2
2024-04-15,Punjab,Patiala,Main Mandi,Potato,Chipsona,871,1093,1000.0,Quintal,12.63,C,2.59,13
2024-02-26,Uttar Pradesh,Lucknow,Main Mandi,Rice,Basmati,910,1295,1133.5,Quintal,37.69,B,1.25,4
2024-03-21,Maharashtra,Nagpur,Main Mandi,Rice,Kolam,896,1224,1054.0,Quintal,13.5,A,1.39,14
2024-03-06,Maharashtra,Pune,Main Mandi,Onion,White,859,994,901.5,Quintal,34.08,C,1.38,8
2024-04-15,Maharashtra,Nashik,Agro Market,Wheat,Lokwan,871,1239,1086.0,Quintal,18.24,A,2.69,14
2024-06-21,Maharashtra,Nashik,Sub Mandi,Tomato,Desi,1139,1380,1242.5,Quintal,49.63,A,2.04,5
2024-03-25,Gujarat,Ahmedabad,Agro Market,Sugarcane,CO 0238,1130,1240,1223.0,Quintal,78.65,C,2.26,3
2024-04-09,Karnataka,Hubli,Sub Mandi,Tomato,Hybrid,922,1316,1076.0,Quintal,54.22,B,1.34,8
2024-01-06,Gujarat,Ahmedabad,Main Mandi,Onion,White,900,1172,1068.0,Quintal,79.87,C,1.55,2
2024-06-26,Uttar Pradesh,Kanpur,Sub Mandi,Wheat,Lokwan,965,1198,1055.5,Quintal,18.8,A,1.09,14
2024-02-24,Uttar Pradesh,Lucknow,Wholesale Yard,Sugarcane,CO 0238,1047,1432,1250.5,Quintal,17.28,C,1.77,4
2024-06-12,Karnataka,Mysore,Main Mandi,Potato,Kufri Jyoti,1145,1283,1188.0,Quintal,38.54,C,1.18,12
2024-05-05,Punjab,Amritsar,Main Mandi,Tomato,Hybrid,990,1361,1197.5,Quintal,47.58,B,1.28,2
2024-06-13,Punjab,Ludhiana,Agro Market,Sugarcane,CO 86032,869,1247,1075.0,Quintal,69.43,A,1.77,2
2024-01-18,Punjab,Amritsar,Sub Mandi,Tomato,Hybrid,837,989,952.0,Quintal,66.8,B,2.0,4
2024-06-20,Punjab,Amritsar,Agro Market,Wheat,Sharbati,891,1071,960.0,Quintal,90.04,A,1.22,13
2024-04-07,Uttar Pradesh,Kanpur,Sub Mandi,Tomato,Desi,890,1089,962.5,Quintal,36.03,B,1.05,8
2024-01-09,Karnataka,Hubli,Sub Mandi,Potato,Chipsona,1016,1389,1155.5,Quintal,30.69,C,2.07,3
2024-05-04,Gujarat,Surat,Wholesale Yard,Rice,Sona Masoori,856,1171,1026.5,Quintal,58.59,C,2.15,7
2024-04-11,Punjab,Ludhiana,Agro Market,Wheat,Sharbati,845,1019,968.0,Quintal,78.3,B,1.57,14
2024-02-18,Maharashtra,Pune,Agro Market,Onion,White,1127,1436,1281.5,Quintal,37.43,C,1.18,14
2024-01-27,Uttar Pradesh,Kanpur,Sub Mandi,Rice,Sona Masoori,919,1255,1116.0,Quintal,53.23,A,2.66,9
2024-06-23,Gujarat,Ahmedabad,Main Mandi,Wheat,Durum,965,1165,1102.0,Quintal,6.01,C,2.23,4
2024-03-30,Uttar Pradesh,Varanasi,Main Mandi,Tomato,Desi,893,1198,1065.5,Quintal,22.37,C,1.17,2
2024-01-14,Gujarat,Ahmedabad,Wholesale Yard,Rice,Sona Masoori,1066,1167,1103.5,Quintal,95.52,B,2.09,14
2024-03-08,Punjab,Amritsar,Sub Mandi,Sugarcane,CO 86032,811,1096,940.5,Quintal,17.15,C,2.95,13
2024-04-15,Maharashtra,Nashik,Main Mandi,Rice,Basmati,1181,1327,1258.0,Quintal,90.18,B,2.59,5
2024-01-18,Maharashtra,Nagpur,Agro Market,Maize,Yellow,821,1114,921.5,Quintal,75.67,C,2.13,10
2024-04-24,Punjab,Ludhiana,Main Mandi,Onion,White,1037,1372,1189.5,Quintal,27.74,A,2.84,13
2024-05-05,Punjab,Patiala,Agro Market,Tomato,Hybrid,952,1208,1110.0,Quintal,74.42,B,2.91,5
2024-03-28,Karnataka,Bangalore,Main Mandi,Wheat,Lokwan,1074,1247,1191.5,Quintal,93.66,B,1.14,14
2024-02-23,Karnataka,Bangalore,Main Mandi,Potato,Chipsona,1134,1339,1198.5,Quintal,34.24,C,1.68,12
2024-03-22,Punjab,Patiala,Wholesale Yard,Tomato,Hybrid,1102,1449,1244.5,Quintal,84.35,C,1.47,6
2024-03-10,Maharashtra,Nagpur,Agro Market,Rice,Kolam,951,1156,1063.5,Quintal,37.13,B,2.0,10
2024-01-28,Maharashtra,Nagpur,Wholesale Yard,Sugarcane,CO 0238,1041,1280,1125.5,Quintal,78.01,C,1.02,13
2024-04-11,Gujarat,Vadodara,Main Mandi,Maize,Yellow,907,1043,969.0,Quintal,44.95,C,1.38,10
2024-06-11,Gujarat,Ahmedabad,Main Mandi,Maize,Yellow,850,1232,1051.0,Quintal,82.06,C,1.07,11
2024-05-01,Gujarat,Ahmedabad,Wholesale Yard,Tomato,Hybrid,1041,1174,1136.5,Quintal,62.93,C,2.42,3
2024-04-21,Maharashtra,Pune,Main Mandi,Onion,White,1013,1141,1104.0,Quintal,37.83,B,2.85,4
2024-04-08,Uttar Pradesh,Kanpur,Wholesale Yard,Rice,Basmati,881,1250,1018.5,Quintal,97.45,C,2.06,3
2024-01-04,Gujarat,Vadodara,Agro Market,Tomato,Hybrid,1179,1490,1323.5,Quintal,19.88,A,2.39,10
2024-05-25,Karnataka,Mysore,Sub Mandi,Tomato,Hybrid,929,1132,1056.5,Quintal,93.83,C,1.21,4
2024-02-10,Punjab,Patiala,Sub Mandi,Potato,Kufri Jyoti,1104,1242,1151.0,Quintal,13.91,A,1.66,4
2024-06-16,Gujarat,Surat,Wholesale Yard,Tomato,Hybrid,947,1248,1076.5,Quintal,74.41,C,2.9,15
2024-05-26,Karnataka,Bangalore,Sub Mandi,Rice,Kolam,1101,1440,1313.5,Quintal,91.2,A,1.07,6
2024-06-01,Maharashtra,Nashik,Sub Mandi,Tomato,Hybrid,850,1150,1044.0,Quintal,60.04,C,1.33,9
2024-03-29,Uttar Pradesh,Varanasi,Wholesale Yard,Onion,White,1026,1380,1190.0,Quintal,49.18,A,2.27,11
2024-02-04,Gujarat,Surat,Main Mandi,Tomato,Hybrid,1172,1301,1261.5,Quintal,63.63,C,1.46,14
2024-05-14,Gujarat,Ahmedabad,Main Mandi,Wheat,Durum,1110,1374,1217.0,Quintal,69.84,A,1.4,3
2024-02-17,Karnataka,Mysore,Sub Mandi,Sugarcane,CO 0238,966,1243,1091.5,Quintal,53.33,A,2.31,10
2024-03-24,Punjab,Ludhiana,Agro Market,Maize,Yellow,1047,1188,1099.5,Quintal,92.74,B,1.9,13
2024-03-16,Uttar Pradesh,Lucknow,Agro Market,Rice,Basmati,1083,1397,1235.0,Quintal,72.29,C,2.26,13
2024-03-20,Maharashtra,Nashik,Main Mandi,Potato,Kufri Jyoti,1163,1302,1221.5,Quintal,39.78,C,1.83,7
2024-02-03,Punjab,Patiala,Main Mandi,Wheat,Sharbati,1163,1327,1219.0,Quintal,96.28,A,1.82,12
2024-02-07,Maharashtra,Nagpur,Sub Mandi,Rice,Basmati,1076,1429,1219.5,Quintal,65.35,C,2.59,9
2024-03-13,Gujarat,Surat,Agro Market,Sugarcane,CO 0238,851,1212,1020.5,Quintal,78.03,A,2.51,9
2024-01-31,Maharashtra,Nashik,Sub Mandi,Maize,White,962,1087,1030.5,Quintal,15.9,B,1.97,15
2024-06-18,Karnataka,Mysore,Sub Mandi,Potato,Kufri Jyoti,947,1294,1152.5,Quintal,59.86,C,2.72,15
2024-03-18,Gujarat,Ahmedabad,Agro Market,Potato,Chipsona,865,998,980.5,Quintal,58.42,C,1.3,6
2024-04-08,Karnataka,Mysore,Agro Market,Rice,Sona Masoori,848,1121,944.5,Quintal,75.31,C,2.7,6
2024-05-04,Karnataka,Hubli,Wholesale Yard,Sugarcane,CO 0238,934,1184,1020.0,Quintal,89.48,B,2.55,15
2024-04-09,Uttar Pradesh,Kanpur,Agro Market,Potato,Kufri Jyoti,810,1204,986.0,Quintal,91.04,C,2.6,2
2024-05-22,Uttar Pradesh,Kanpur,Wholesale Yard,Wheat,Lokwan,917,1152,1069.5,Quintal,5.14,B,2.51,7
2024-06-21,Punjab,Ludhiana,Agro Market,Maize,White,908,1141,1031.5,Quintal,37.83,C,1.14,6
2024-01-19,Punjab,Amritsar,Agro Market,Onion,Pink,1029,1297,1189.0,Quintal,28.0,C,2.76,7
2024-01-15,Uttar Pradesh,Kanpur,Agro Market,Onion,White,953,1087,998.0,Quintal,88.13,C,1.93,11
2024-06-04,Maharashtra,Nashik,Main Mandi,Wheat,Sharbati,1045,1345,1244.0,Quintal,12.16,B,1.1,4
2024-03-10,Punjab,Patiala,Main Mandi,Onion,Red,1082,1396,1192.0,Quintal,79.57,B,2.29,12
2024-06-26,Punjab,Amritsar,Sub Mandi,Potato,Chipsona,971,1096,1048.5,Quintal,73.63,B,2.83,13
2024-02-19,Maharashtra,Pune,Sub Mandi,Wheat,Lokwan,802,1015,925.5,Quintal,92.13,A,1.5,13
2024-03-02,Uttar Pradesh,Lucknow,Sub Mandi,Onion,Red,801,1091,939.0,Quintal,64.63,B,2.3,10
2024-05-21,Karnataka,Hubli,Main Mandi,Onion,Pink,917,1172,1091.5,Quintal,57.73,C,2.69,10
2024-05-10,Punjab,Amritsar,Agro Market,Tomato,Hybrid,1113,1373,1266.0,Quintal,79.46,C,1.34,8
2024-01-18,Punjab,Amritsar,Wholesale Yard,Maize,Yellow,1125,1305,1177.0,Quintal,60.29,A,2.54,5
2024-01-22,Punjab,Ludhiana,Agro Market,Onion,White,876,1120,1003.0,Quintal,58.08,A,1.07,9
2024-06-07,Punjab,Ludhiana,Wholesale Yard,Wheat,Durum,857,1199,985.0,Quintal,97.54,C,2.41,15
2024-05-21,Uttar Pradesh,Varanasi,Main Mandi,Rice,Kolam,945,1327,1106.0,Quintal,40.72,A,2.28,10
2024-05-09,Maharashtra,Nagpur,Agro Market,Tomato,Hybrid,806,1161,960.5,Quintal,65.1,B,2.13,12
2024-04-26,Maharashtra,Nagpur,Sub Mandi,Rice,Basmati,1154,1534,1316.0,Quintal,83.37,A,1.23,4
2024-04-11,Uttar Pradesh,Kanpur,Sub Mandi,Sugarcane,CO 86032,1053,1285,1130.0,Quintal,17.66,C,1.19,3
2024-06-11,Gujarat,Ahmedabad,Main Mandi,Sugarcane,CO 0238,1000,1371,1189.5,Quintal,26.14,B,2.06,15
2024-03-26,Uttar Pradesh,Kanpur,Agro Market,Potato,Kufri Jyoti,1102,1489,1260.5,Quintal,21.27,A,2.44,4
2024-05-13,Karnataka,Bangalore,Agro Market,Rice,Sona Masoori,1180,1562,1367.0,Quintal,73.12,B,1.28,10
2024-03-22,Uttar Pradesh,Varanasi,Sub Mandi,Onion,Pink,827,1128,945.5,Quintal,18.69,B,1.76,11
2024-06-25,Gujarat,Vadodara,Wholesale Yard,Onion,Pink,904,1040,970.0,Quintal,33.09,C,1.19,12
2024-03-24,Karnataka,Bangalore,Main Mandi,Onion,Red,1108,1255,1211.5,Quintal,60.99,B,2.42,11
2024-04-15,Karnataka,Hubli,Main Mandi,Onion,White,881,1123,993.0,Quintal,54.3,A,2.75,6
2024-05-06,Maharashtra,Nagpur,Main Mandi,Rice,Basmati,1065,1363,1213.0,Quintal,87.14,B,1.68,12
2024-02-07,Uttar Pradesh,Varanasi,Main Mandi,Sugarcane,CO 86032,941,1124,1075.5,Quintal,58.42,C,2.44,5
2024-04-13,Maharashtra,Nagpur,Main Mandi,Onion,White,1076,1195,1173.5,Quintal,64.67,A,2.92,2
2024-01-03,Gujarat,Vadodara,Main Mandi,Tomato,Desi,1176,1429,1283.5,Quintal,11.58,B,2.62,11
2024-05-28,Gujarat,Ahmedabad,Main Mandi,Onion,Red,862,1083,1012.5,Quintal,17.51,A,1.1,4
2024-03-07,Karnataka,Hubli,Agro Market,Onion,White,802,1090,952.0,Quintal,69.83,C,2.55,7
2024-06-25,Punjab,Patiala,Sub Mandi,Onion,Red,855,1008,975.5,Quintal,47.54,C,2.14,10
2024-05-22,Punjab,Ludhiana,Main Mandi,Wheat,Lokwan,1015,1265,1161.0,Quintal,38.96,C,1.72,14
2024-06-21,Uttar Pradesh,Lucknow,Agro Market,Tomato,Hybrid,802,1116,962.0,Quintal,19.41,C,2.09,10
2024-06-26,Karnataka,Bangalore,Main Mandi,Sugarcane,CO 0238,1160,1547,1376.5,Quintal,55.91,B,1.58,3
2024-03-26,Maharashtra,Nashik,Agro Market,Rice,Kolam,1075,1275,1156.0,Quintal,27.28,B,1.09,2
2024-06-21,Punjab,Ludhiana,Agro Market,Sugarcane,CO 86032,1111,1346,1245.5,Quintal,22.4,A,2.17,6
2024-05-20,Punjab,Amritsar,Main Mandi,Sugarcane,CO 0238,960,1184,1076.0,Quintal,10.4,C,1.57,11
2024-04-09,Uttar Pradesh,Varanasi,Agro Market,Sugarcane,CO 0238,866,1216,1004.0,Quintal,87.31,A,2.33,8
2024-01-20,Maharashtra,Pune,Main Mandi,Onion,White,860,1004,933.0,Quintal,23.93,B,2.02,8
2024-01-28,Karnataka,Bangalore,Agro Market,Wheat,Lokwan,1030,1411,1219.5,Quintal,99.7,C,1.93,6
2024-02-16,Punjab,Amritsar,Main Mandi,Onion,Pink,921,1149,1022.0,Quintal,72.93,A,2.44,12
2024-05-22,Gujarat,Surat,Agro Market,Wheat,Lokwan,890,1074,967.0,Quintal,44.34,A,2.66,6
2024-04-05,Gujarat,Vadodara,Wholesale Yard,Onion,Red,1077,1384,1246.5,Quintal,58.04,A,2.67,9
2024-01-11,Gujarat,Vadodara,Sub Mandi,Potato,Chipsona,943,1137,1042.0,Quintal,32.72,B,1.36,4
2024-06-28,Karnataka,Hubli,Wholesale Yard,Potato,Kufri Jyoti,909,1102,994.5,Quintal,18.57,B,2.77,6
2024-04-03,Gujarat,Surat,Sub Mandi,Tomato,Desi,956,1150,1072.0,Quintal,86.67,C,1.45,8
2024-05-16,Karnataka,Bangalore,Sub Mandi,Maize,White,1095,1212,1105.5,Quintal,70.17,C,2.19,4
2024-01-02,Karnataka,Hubli,Sub Mandi,Tomato,Desi,906,1086,1017.0,Quintal,24.27,A,2.56,12
2024-04-23,Maharashtra,Nashik,Wholesale Yard,Tomato,Hybrid,919,1280,1126.5,Quintal,13.35,C,2.14,15
2024-06-13,Uttar Pradesh,Lucknow,Sub Mandi,Sugarcane,CO 86032,1099,1448,1298.5,Quintal,96.66,B,1.48,6
2024-01-01,Karnataka,Hubli,Main Mandi,Maize,Yellow,1108,1217,1176.5,Quintal,92.72,C,2.67,5
2024-06-08,Gujarat,Vadodara,Main Mandi,Wheat,Sharbati,1124,1355,1275.5,Quintal,80.11,C,1.4,10
2024-01-14,Gujarat,Surat,Wholesale Yard,Sugarcane,CO 86032,980,1084,1005.0,Quintal,30.96,C,2.37,7
2024-01-08,Gujarat,Ahmedabad,Agro Market,Maize,Yellow,1193,1420,1303.5,Quintal,82.4,B,2.78,9
2024-04-07,Karnataka,Bangalore,Main Mandi,Onion,White,953,1299,1095.0,Quintal,6.79,B,2.3,3
2024-05-05,Gujarat,Ahmedabad,Main Mandi,Wheat,Durum,840,944,885.0,Quintal,93.17,B,2.58,13
2024-06-04,Maharashtra,Nashik,Sub Mandi,Onion,White,1126,1465,1307.5,Quintal,70.17,A,1.02,8
2024-05-16,Gujarat,Surat,Wholesale Yard,Wheat,Lokwan,1140,1329,1201.5,Quintal,93.8,B,1.74,11
2024-06-22,Karnataka,Hubli,Main Mandi,Maize,Yellow,818,926,829.0,Quintal,58.7,B,1.24,11
2024-05-30,Punjab,Amritsar,Wholesale Yard,Wheat,Sharbati,932,1169,1007.5,Quintal,30.48,C,1.83,5
2024-04-10,Gujarat,Ahmedabad,Wholesale Yard,Wheat,Sharbati,845,1069,991.0,Quintal,44.7,A,2.76,7
2024-01-04,Uttar Pradesh,Kanpur,Main Mandi,Onion,White,1134,1324,1267.0,Quintal,54.2,A,2.81,15
2024-05-27,Karnataka,Bangalore,Main Mandi,Potato,Chipsona,1113,1440,1300.5,Quintal,67.98,A,2.47,12
2024-04-08,Maharashtra,Nashik,Sub Mandi,Wheat,Lokwan,1026,1133,1093.5,Quintal,29.58,C,1.03,13
2024-04-21,Punjab,Amritsar,Wholesale Yard,Potato,Kufri Jyoti,1011,1168,1129.5,Quintal,90.81,B,1.32,8
2024-01-18,Karnataka,Bangalore,Sub Mandi,Tomato,Hybrid,1103,1431,1298.0,Quintal,23.4,B,1.04,8
2024-01-04,Karnataka,Hubli,Main Mandi,Onion,Red,860,1080,992.0,Quintal,91.01,C,2.22,4
2024-04-03,Maharashtra,Pune,Agro Market,Maize,Yellow,912,1041,946.5,Quintal,48.71,B,2.5,9
2024-01-13,Punjab,Amritsar,Wholesale Yard,Tomato,Hybrid,1058,1205,1111.5,Quintal,42.78,B,1.85,13
2024-03-02,Uttar Pradesh,Kanpur,Main Mandi,Maize,White,1105,1395,1271.0,Quintal,18.68,A,1.99,15
2024-04-08,Gujarat,Ahmedabad,Main Mandi,Wheat,Lokwan,852,1171,1040.5,Quintal,28.11,B,1.37,13
2024-05-10,Karnataka,Hubli,Sub Mandi,Tomato,Hybrid,1099,1464,1244.5,Quintal,53.81,B,1.48,12
2024-05-04,Maharashtra,Pune,Wholesale Yard,Sugarcane,CO 86032,1011,1265,1091.0,Quintal,50.74,B,2.26,8
2024-03-16,Karnataka,Mysore,Main Mandi,Sugarcane,CO 0238,1114,1232,1132.0,Quintal,98.67,A,1.22,11
2024-05-06,Gujarat,Vadodara,Wholesale Yard,Onion,White,979,1218,1077.5,Quintal,10.34,A,2.77,6
2024-03-09,Maharashtra,Nashik,Sub Mandi,Onion,Pink,950,1341,1112.5,Quintal,29.87,A,1.37,3
2024-01-25,Uttar Pradesh,Lucknow,Wholesale Yard,Tomato,Hybrid,919,1047,1005.0,Quintal,99.5,A,1.52,4
2024-03-05,Maharashtra,Pune,Sub Mandi,Rice,Kolam,1037,1414,1257.5,Quintal,59.56,C,2.99,11
2024-04-01,Gujarat,Ahmedabad,Sub Mandi,Tomato,Desi,1150,1397,1321.5,Quintal,61.82,C,2.13,8
2024-03-15,Punjab,Ludhiana,Agro Market,Wheat,Lokwan,930,1176,1067.0,Quintal,20.13,C,2.86,7
2024-06-17,Punjab,Ludhiana,Main Mandi,Onion,White,866,1224,1082.0,Quintal,72.76,A,1.88,5
2024-02-14,Punjab,Amritsar,Sub Mandi,Maize,Yellow,1016,1385,1248.5,Quintal,71.04,A,1.14,8
2024-06-18,Uttar Pradesh,Lucknow,Agro Market,Onion,Red,1022,1140,1076.0,Quintal,86.97,A,2.74,3
2024-03-04,Uttar Pradesh,Varanasi,Main Mandi,Potato,Chipsona,1183,1421,1281.0,Quintal,69.62,A,1.28,6
2024-05-04,Karnataka,Bangalore,Main Mandi,Tomato,Desi,883,1114,958.5,Quintal,78.1,C,1.78,12
2024-03-03,Karnataka,Bangalore,Sub Mandi,Potato,Kufri Jyoti,1100,1346,1223.0,Quintal,39.05,A,1.52,8
2024-04-11,Punjab,Patiala,Sub Mandi,Onion,Pink,830,1074,919.0,Quintal,9.62,B,2.56,7
2024-01-17,Karnataka,Hubli,Main Mandi,Onion,Red,1016,1224,1164.0,Quintal,34.46,C,1.67,6
2024-02-14,Karnataka,Bangalore,Agro Market,Maize,Yellow,1123,1408,1278.5,Quintal,47.76,B,1.61,3
2024-02-03,Punjab,Patiala,Agro Market,Wheat,Lokwan,802,1194,948.0,Quintal,31.74,C,2.77,4
2024-02-27,Karnataka,Mysore,Main Mandi,Sugarcane,CO 86032,917,1172,1066.5,Quintal,68.54,A,2.71,6
2024-03-04,Maharashtra,Nagpur,Wholesale Yard,Maize,White,869,1003,920.0,Quintal,91.11,B,1.97,4
2024-01-12,Karnataka,Hubli,Wholesale Yard,Onion,White,1174,1333,1249.5,Quintal,27.57,C,1.83,4
2024-03-28,Punjab,Amritsar,Wholesale Yard,Sugarcane,CO 86032,1188,1348,1284.0,Quintal,13.91,C,1.17,11
2024-06-23,Maharashtra,Nagpur,Wholesale Yard,Potato,Kufri Jyoti,827,1011,914.0,Quintal,18.84,C,2.31,12
2024-01-29,Gujarat,Vadodara,Wholesale Yard,Sugarcane,CO 86032,1136,1255,1219.5,Quintal,73.57,A,2.29,2
2024-01-28,Maharashtra,Nagpur,Main Mandi,Onion,White,969,1127,1032.0,Quintal,68.58,C,2.05,12
2024-03-30,Punjab,Amritsar,Main Mandi,Maize,White,1135,1522,1301.5,Quintal,70.92,A,2.55,2
2024-06-11,Uttar Pradesh,Varanasi,Sub Mandi,Maize,White,1193,1542,1398.5,Quintal,49.6,C,2.84,8
2024-06-15,Karnataka,Hubli,Main Mandi,Wheat,Sharbati,906,1214,1098.0,Quintal,44.72,C,2.66,9
2024-06-25,Uttar Pradesh,Varanasi,Main Mandi,Maize,White,1118,1353,1195.5,Quintal,98.08,B,2.77,15
2024-04-05,Maharashtra,Nagpur,Main Mandi,Wheat,Lokwan,913,1135,1028.0,Quintal,5.3,B,1.13,2
2024-03-10,Uttar Pradesh,Varanasi,Main Mandi,Wheat,Durum,877,985,932.0,Quintal,44.36,C,1.89,5
2024-03-11,Gujarat,Ahmedabad,Wholesale Yard,Maize,White,1197,1298,1263.5,Quintal,55.88,C,1.1,2
2024-05-10,Punjab,Amritsar,Agro Market,Sugarcane,CO 0238,821,1216,1026.5,Quintal,40.31,C,2.41,15
2024-02-21,Punjab,Patiala,Wholesale Yard,Tomato,Desi,1128,1346,1223.0,Quintal,44.95,A,2.36,12
2024-02-18,Punjab,Ludhiana,Wholesale Yard,Maize,White,928,1238,1070.0,Quintal,99.0,B,1.72,15
2024-04-13,Karnataka,Bangalore,Wholesale Yard,Tomato,Hybrid,881,1034,947.5,Quintal,27.43,B,2.97,12
2024-06-15,Maharashtra,Nashik,Main Mandi,Maize,Yellow,807,943,837.0,Quintal,37.27,C,1.88,6
2024-03-28,Uttar Pradesh,Kanpur,Sub Mandi,Tomato,Hybrid,844,1055,905.5,Quintal,61.38,B,2.05,5
2024-05-27,Uttar Pradesh,Lucknow,Agro Market,Maize,Yellow,1051,1212,1142.5,Quintal,71.74,A,2.69,2
2024-01-13,Karnataka,Bangalore,Sub Mandi,Wheat,Sharbati,939,1206,1078.5,Quintal,69.68,C,2.23,10
2024-06-05,Maharashtra,Nashik,Agro Market,Maize,White,1145,1406,1313.5,Quintal,47.71,A,2.19,8
2024-02-04,Uttar Pradesh,Kanpur,Wholesale Yard,Rice,Basmati,1194,1500,1380.0,Quintal,60.14,A,1.93,12
2024-05-08,Maharashtra,Nashik,Sub Mandi,Wheat,Lokwan,1158,1309,1202.5,Quintal,28.6,A,2.47,13
2024-01-27,Maharashtra,Nagpur,Wholesale Yard,Tomato,Desi,1112,1261,1156.5,Quintal,5.2,C,1.15,14
2024-02-07,Gujarat,Surat,Agro Market,Onion,Red,1006,1206,1145.0,Quintal,49.46,B,1.91,3
2024-01-25,Karnataka,Bangalore,Wholesale Yard,Wheat,Lokwan,1131,1265,1217.0,Quintal,18.12,C,2.46,6
2024-04-27,Karnataka,Mysore,Main Mandi,Rice,Kolam,937,1049,946.0,Quintal,99.73,C,2.0,10
2024-03-30,Gujarat,Vadodara,Wholesale Yard,Sugarcane,CO 86032,891,1073,932.0,Quintal,11.08,C,2.03,9
2024-03-02,Punjab,Amritsar,Wholesale Yard,Maize,White,978,1227,1144.5,Quintal,71.81,C,2.67,9
